,index,text,book,textLength
229,231,·     provide a trend analysis on completeness of reporting for each of the surveillance reports over a period of time; and assist in identifying how each site is performing ,booklet4,174
230,232,·     It can also further trigger investigation for reasons for poor performances and possibly help to identify solutions to correct poor performance. ,booklet4,151
231,233,(ii)    Completeness of case reporting ,booklet4,39
232,234,Completeness of case reporting refers to the match between the number of cases reported and the actual number of cases. This can be obtained by comparing the number of the reportable conditions reported to the next higher level over a period with the number of cases recorded in the patient register over the same period. ,booklet4,322
233,235,(iii)  Completeness of surveillance data ,booklet4,41
234,236,Completeness of surveillance data is the match between the expected data requirement and what is reported. The following questions are useful in determining completeness of surveillance data and its implications on public health actions. ,booklet4,238
235,237,"·     Are all the data on each of the required variables in a surveillance form collected, registered, validated and compiled? ",booklet4,127
236,238,"·     If not, which variables are not routinely collected and what is the problem with their collection? ",booklet4,105
237,239,·     What is the implication of the missing data on the quality of the surveillance data? ,booklet4,91
238,240,·     How can this problem be resolved? ,booklet4,40
239,241,8.3.1.3 Identify problems and take action ,booklet4,42
240,242,"If the monitoring information shows that a health facility or other reporting unit has not provided a report, or if the report is not on time, contact the surveillance focal point at the facility. Work with the designated staff to identify what has caused the problem and develop solutions together (for example, find out if a reliable supply of forms or other reporting method such as text messaging or radiophone is available). Explain to the facility staff the benefits of collecting good quality data and reporting it in a timely manner. For example, this can help them to detect outbreaks, improves medicines and supplies forecasting, and improves overall health facility management. ",booklet4,689
241,243,"Additionally, ask if a new staff person has started at the facility and is yet to receive orientation on the procedure for reporting. Or find out if health facility staff receives feedback about case reports they have generated and that there are resources available to take action as a result of the information. ",booklet4,314
242,244,"Make plans with the reporting unit to find solutions for improving the situation. Explain that, when information is complete, the district can assist health staff more efficiently with planning responses and carrying them out. For example, if lack of supplies is a problem, the district can use the reporting information to advocate with higher levels in the system. ",booklet4,367
243,245,8.3.1.4 Report timeliness and completeness to other levels ,booklet4,59
244,246,"When routine reports or line-listed records of the number of cases are sent to the district or national level, also send the necessary data for timeliness and completeness. This will help the other levels understand the situation more clearly and evaluate the quality of the data that is being sent. For example, if the report to the national level states that two cases of measles were detected during the month, it should also include information about the number of health facilities that have reported. It will make a difference to the other levels when they evaluate the information if the 2 cases occurred with only 20% rather than 100% of the units reporting. ",booklet4,667
245,247,8.3.2 Monitoring other attributes for assessing the quality of the IDSR system ,booklet4,79
246,248,Some other key important attributes are summarized in the table below and can be used to assess the quality of surveillance system. These attributes should be used to assess the quality of surveillance systems during periodic evaluation assessments (Table 8.2). Readers are referred to the updated framework for evaluating surveillance systems for a complete list of attributes. ,booklet4,379
247,249,Table 8.2: Summary of other attributes for assessing quality of surveillance system ,booklet4,84
248,250,"Attribute ﷐Definition ﷐Examples of some questions to assist in assessment ﷐Usefulness ﷐Describes if the surveillance system has been able to contribute to the prevention and control initiatives or has been useful in contribution to the performance measures  e.g. Usefulness of surveillance data in an early warning system ﷐Is the system e.g., the early warning system able to detect outbreaks early?     Example: A useful system over time must demonstrate that a certain intervention which has been instituted and has worked. In a malaria program, data collected over time might show if LLITs has been useful in reducing incidences of malaria among children under five years  ﷐Simplicity ﷐Simplicity refers to the structure of the system and the ease of implementation from the end user to those at higher levels    ﷐Is the system simple?  e.g. is the standard case definition simple?     Does it have multiple reporting structures? Example: A health worker has to report maybe to the district as well as to a disease specific vertical program ﷐Acceptability ﷐Acceptability of a system is a reflection of the willingness of the surveillance staff to implement the system, and of the end users to accept and use the data generated through the system ﷐How is the participation rate of surveillance sites?     How is the completeness of reports? Example: number of health facilities submitting reports on time    ﷐Representativeness ﷐Representativeness refers to the degree to which the reported cases reflect the occurrence and distribution of all the cases in the population under surveillance          ﷐Is the system covering all geographical areas to ensure accurate capture of cases?     NB: A good system should be able to cover all population even those who are marginalized ﷐Data quality ﷐Data quality reflects the completeness and validity of the data recorded in the public health surveillance system. ﷐For completeness one can examine the percentage of ""unknown"" or ""blank"" responses to items on surveillance forms     NB: The validity depends on the quality of data. Error-prone systems and data prone to inaccurate measurement can negatively affect detection of unusual trends.  ",booklet4,2189
